FO_name;Subj_Name;Col_num;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19
СФО;Красноярский край;9;43;7;15;0;348;11;19;2;29;177;79;9;22;83;58;12;0;1;30
СФО;Красноярский край;10;23;3;5;0;121;3;10;1;16;57;12;0;22;19;14;1;0;6;20
СФО;Красноярский край;11;1;0;0;0;1;0;0;0;0;1;0;0;0;9;4;5;0;0;1
СФО;Красноярский край;12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
СФО;Красноярский край;13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
СФО;Новосибирская область;3;380;97;138;11;1223;11;57;6;64;331;131;601;22;535;295;94;38;122;512
СФО;Новосибирская область;4;214;59;94;8;995;10;50;6;56;290;110;451;22;476;284;65;19;23;118
СФО;Новосибирская область;5;122;36;59;5;708;7;33;6;51;256;83;251;21;337;200;36;7;11;45
СФО;Новосибирская область;6;50;11;20;1;514;9;32;6;49;264;77;55;22;52;29;7;4;5;18
СФО;Новосибирская область;7;4;3;0;0;159;0;1;0;0;0;0;158;0;66;55;5;0;0;33
СФО;Новосибирская область;8;125;31;58;5;638;10;34;4;35;242;68;230;15;251;158;55;13;8;47
СФО;Новосибирская область;9;65;17;37;3;433;2;13;3;30;182;43;149;11;171;119;28;0;0;18
СФО;Новосибирская область;10;26;5;13;1;258;0;8;3;13;160;25;47;2;36;24;7;0;0;9
СФО;Новосибирская область;11;2;2;0;0;26;0;0;0;0;0;0;26;0;33;28;5;0;0;2
СФО;Новосибирская область;12;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0
СФО;Новосибирская область;13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
СФО;Омская область;3;232;53;64;8;472;11;51;2;22;149;90;146;1;208;153;23;6;66;315
СФО;Омская область;4;181;37;45;3;430;11;51;1;22;148;86;110;1;175;131;17;4;26;113
СФО;Омская область;5;55;19;27;1;214;5;19;0;9;59;49;72;1;151;119;4;0;13;29
СФО;Омская область;6;28;5;7;1;176;10;15;1;8;88;33;21;0;37;37;0;4;9;51
СФО;Омская область;7;3;1;2;0;153;0;6;0;3;49;48;47;0;22;17;2;0;0;3
СФО;Омская область;8;69;8;22;1;217;6;21;1;11;64;44;69;1;83;82;3;2;17;57
СФО;Омская область;9;25;6;13;0;96;2;12;0;2;27;25;27;1;61;61;0;0;10;21
СФО;Омская область;10;2;1;0;0;76;4;10;1;3;38;13;7;0;18;18;0;2;4;21
СФО;Омская область;11;0;0;0;0;50;0;0;0;0;15;16;19;0;10;9;1;0;0;0
СФО;Омская область;12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
СФО;Омская область;13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
СФО;Республика Алтай;3;21;8;13;0;66;0;3;0;0;0;0;63;0;36;21;0;0;1;11
СФО;Республика Алтай;4;17;7;9;0;42;0;3;0;0;0;0;39;0;26;12;0;0;0;3
СФО;Республика Алтай;5;14;5;8;0;39;0;3;0;0;0;0;36;0;22;9;0;0;0;0
СФО;Республика Алтай;6;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3;0;0;0;0
СФО;Республика Алтай;7;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;0;0;0;0
СФО;Республика Алтай;8;13;5;7;0;21;0;3;0;0;0;0;18;0;13;0;0;0;0;0
СФО;Республика Алтай;9;9;3;5;0;19;0;3;0;0;0;0;16;0;13;0;0;0;0;0
СФО;Республика Алтай;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
СФО;Республика Алтай;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
СФО;Республика Алтай;12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
СФО;Республика Алтай;13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
СФО;Республика Тыва;3;30;6;24;0;84;0;8;1;0;0;2;73;0;26;15;11;0;3;83
СФО;Республика Тыва;4;22;5;17;0;70;0;0;1;0;0;0;69;0;26;15;11;0;1;13
СФО;Республика Тыва;5;16;5;9;0;64;0;0;0;0;0;0;64;0;18;10;8;0;0;2
СФО;Республика Тыва;6;2;1;1;0;1;0;0;1;0;0;0;0;0;2;2;0;0;0;0
СФО;Республика Тыва;7;1;0;1;0;0;0;0;0;0;0;0;0;0;8;5;3;0;1;0
СФО;Республика Тыва;8;4;1;3;0;36;0;0;1;0;0;0;35;0;17;9;8;0;0;6
СФО;Республика Тыва;9;4;1;3;0;35;0;0;0;0;0;0;35;0;15;7;8;0;0;1
СФО;Республика Тыва;10;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0
СФО;Республика Тыва;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
СФО;Республика Тыва;12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
СФО;Республика Тыва;13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
СФО;Республика Хакасия;3;63;17;22;1;146;0;17;2;3;52;18;54;0;82;29;16;1;2;43
СФО;Республика Хакасия;4;55;13;15;1;143;0;17;2;3;51;18;52;0;75;28;15;1;2;9
СФО;Республика Хакасия;5;36;9;11;0;103;0;6;2;2;36;13;44;0;62;18;13;1;0;1
СФО;Республика Хакасия;6;11;1;1;0;33;0;11;0;1;15;5;1;0;8;6;0;0;1;1
СФО;Республика Хакасия;7;1;0;1;0;0;0;0;0;0;0;0;0;0;6;4;2;0;0;0
СФО;Республика Хакасия;8;27;4;7;1;83;0;14;2;3;33;12;19;0;35;19;5;1;1;2
СФО;Республика Хакасия;9;19;4;6;0;60;0;3;2;2;25;9;19;0;23;10;3;0;0;0
СФО;Республика Хакасия;10;7;0;1;0;23;0;11;0;1;8;3;0;0;6;5;0;0;1;1
СФО;Республика Хакасия;11;1;0;1;0;0;0;0;0;0;0;0;0;0;6;4;2;0;0;0
СФО;Республика Хакасия;12;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
СФО;Республика Хакасия;13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
СФО;Томская область;3;50;7;16;0;81;2;6;0;16;28;9;10;10;129;120;1;1;8;40
СФО;Томская область;4;34;6;12;0;54;0;6;0;7;19;8;10;4;100;92;0;1;4;11
СФО;Томская область;5;14;2;7;0;50;0;6;0;5;18;7;10;4;79;79;0;1;0;7
СФО;Томская область;6;3;1;1;0;3;0;0;0;2;0;1;0;0;4;4;0;0;2;4
СФО;Томская область;7;7;0;0;0;4;0;0;0;0;0;0;4;0;7;7;0;0;0;5
СФО;Томская область;8;15;3;6;0;54;0;6;0;7;19;8;10;4;50;50;0;1;4;5
СФО;Томская область;9;7;1;4;0;23;0;1;0;5;13;0;0;4;41;41;0;0;0;1
СФО;Томская область;10;2;1;0;0;3;0;0;0;2;0;1;0;0;0;0;0;0;2;3
СФО;Томская область;11;5;0;0;0;4;0;0;0;0;0;0;4;0;3;3;0;0;0;1
СФО;Томская область;12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
СФО;Томская область;13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
УФО;Курганская область;3;133;29;42;6;188;2;12;0;5;25;13;129;2;143;119;16;6;22;164
УФО;Курганская область;4;63;15;25;6;168;2;12;0;4;21;11;118;0;130;108;10;1;9;58
УФО;Курганская область;5;36;9;17;3;156;2;10;0;2;15;10;117;0;103;95;5;0;3;48
УФО;Курганская область;6;17;3;6;3;36;1;3;0;0;3;5;24;0;45;43;0;0;4;15
УФО;Курганская область;7;8;2;3;1;12;0;3;0;0;1;3;5;0;64;63;1;0;1;7
УФО;Курганская область;8;29;5;14;3;86;0;8;0;0;3;8;67;0;67;58;6;1;5;36
УФО;Курганская область;9;15;3;8;2;81;0;6;0;0;3;7;65;0;59;55;1;0;0;33
УФО;Курганская область;10;10;2;6;2;21;0;3;0;0;2;4;12;0;25;22;0;0;1;6
УФО;Курганская область;11;4;1;3;0;9;0;3;0;0;1;3;2;0;22;22;0;0;0;4
УФО;Курганская область;12;0;0;0;0;6;0;2;0;0;1;3;0;0;1;1;0;0;0;3
УФО;Курганская область;13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
УФО;Свердловская область;3;390;62;118;19;833;9;66;13;40;217;86;359;43;463;359;55;72;94;446
УФО;Свердловская область;4;231;42;78;12;693;8;58;13;34;194;83;272;31;403;318;38;56;51;140
УФО;Свердловская область;5;108;23;39;8;383;4;34;9;14;68;40;211;3;241;180;31;0;1;55
УФО;Свердловская область;6;59;14;17;3;262;4;21;5;19;114;28;48;23;81;73;3;0;2;46
УФО;Свердловская область;7;13;3;5;3;27;1;0;0;0;6;2;18;0;91;74;11;0;0;2
УФО;Свердловская область;8;149;26;51;10;458;6;49;13;30;173;65;95;27;234;186;27;16;36;63
УФО;Свердловская область;9;57;12;28;4;200;3;25;9;11;55;22;72;3;137;103;23;0;0;24
УФО;Свердловская область;10;21;4;11;2;222;3;19;5;19;114;26;13;23;50;44;3;0;2;20
УФО;Свердловская область;11;7;1;3;3;23;1;0;0;0;4;2;16;0;59;50;3;0;0;2
УФО;Свердловская область;12;0;0;0;0;1;1;0;0;0;0;0;0;0;8;2;0;0;0;2
УФО;Свердловская область;13;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0
УФО;Тюменская область;3;218;59;60;4;294;0;23;0;27;71;36;122;15;186;139;30;1;60;272
УФО;Тюменская область;4;150;44;40;4;221;0;23;0;18;47;29;94;10;106;71;19;0;12;80
УФО;Тюменская область;5;65;18;17;2;164;0;17;0;10;33;27;73;4;60;34;17;0;3;12
УФО;Тюменская область;6;25;5;3;0;30;0;0;0;2;6;5;15;2;33;25;0;0;2;11
УФО;Тюменская область;7;11;2;4;1;64;0;10;0;2;12;17;23;0;4;0;2;0;1;2
УФО;Тюменская область;8;61;18;20;4;82;0;8;0;5;15;8;43;3;43;36;3;0;5;20
УФО;Тюменская область;9;21;6;7;1;57;0;5;0;1;12;8;30;1;24;20;3;0;3;6
УФО;Тюменская область;10;7;4;1;0;12;0;0;0;0;1;2;9;0;13;10;0;0;0;4
УФО;Тюменская область;11;4;2;1;0;20;0;1;0;0;0;3;16;0;2;0;1;0;0;1
УФО;Тюменская область;12;2;2;0;0;5;0;0;0;0;0;0;5;0;0;0;0;0;0;0
УФО;Тюменская область;13;1;1;0;0;5;0;0;0;0;0;0;5;0;0;0;0;0;0;0
УФО;Ханты-Мансийский автономный округ — Югра;3;131;17;53;0;64;1;3;0;0;6;10;43;1;75;38;32;0;31;154
УФО;Ханты-Мансийский автономный округ — Югра;4;87;14;35;0;53;1;2;0;0;6;6;37;1;55;32;22;0;21;62
УФО;Ханты-Мансийский автономный округ — Югра;5;55;10;26;0;52;1;2;0;0;6;5;37;1;36;24;11;0;5;21
УФО;Ханты-Мансийский автономный округ — Югра;6;10;1;2;0;5;1;1;0;0;0;3;0;0;5;5;0;0;11;7
УФО;Ханты-Мансийский автономный округ — Югра;7;3;1;2;0;2;0;0;0;0;0;0;2;0;15;13;2;0;0;0
УФО;Ханты-Мансийский автономный округ — Югра;8;46;10;21;0;20;1;2;0;0;1;6;9;1;38;16;22;0;9;19
УФО;Ханты-Мансийский автономный округ — Югра;9;29;6;14;0;19;1;2;0;0;1;5;9;1;18;11;7;0;2;7
УФО;Ханты-Мансийский автономный округ — Югра;10;4;1;2;0;5;1;1;0;0;0;3;0;0;4;4;0;0;4;0
УФО;Ханты-Мансийский автономный округ — Югра;11;3;1;2;0;2;0;0;0;0;0;0;2;0;8;3;0;0;0;0
УФО;Ханты-Мансийский автономный округ — Югра;12;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0
УФО;Ханты-Мансийский автономный округ — Югра;13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
УФО;Челябинская область;3;379;112;113;24;822;8;62;4;52;235;89;333;39;252;151;63;39;80;452
УФО;Челябинская область;4;261;69;76;23;632;7;59;4;49;183;77;214;39;189;105;43;13;7;193
УФО;Челябинская область;5;135;31;38;10;407;7;51;4;37;135;51;95;27;131;76;25;13;2;78
УФО;Челябинская область;6;63;15;20;18;314;7;43;2;43;143;44;3;29;15;9;0;4;1;16
УФО;Челябинская область;7;13;3;1;2;32;1;9;0;1;7;4;10;0;17;14;2;2;0;12
УФО;Челябинская область;8;131;27;38;3;439;7;51;3;46;159;64;79;30;78;48;11;5;4;71
УФО;Челябинская область;9;65;12;19;1;171;3;22;1;25;71;16;15;18;40;18;6;4;1;20
УФО;Челябинская область;10;15;3;5;0;269;7;42;2;38;116;35;0;29;7;7;0;1;1;7
УФО;Челябинская область;11;10;0;1;2;6;1;1;0;0;1;1;2;0;1;1;0;0;0;2
УФО;Челябинская область;12;2;0;0;0;3;1;1;0;0;1;0;0;0;0;0;0;0;0;1
УФО;Челябинская область;13;2;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0
УФО;Ямало-Ненецкий автономный округ;3;44;18;16;2;34;0;9;0;1;4;0;20;0;43;40;3;0;23;28
УФО;Ямало-Ненецкий автономный округ;4;25;10;8;1;24;0;8;0;1;4;0;11;0;37;35;2;0;5;11
УФО;Ямало-Ненецкий автономный округ;5;15;4;6;1;19;0;8;0;1;4;0;6;0;33;31;2;0;3;6
УФО;Ямало-Ненецкий автономный округ;6;1;1;0;0;4;0;0;0;0;0;0;4;0;0;0;0;0;0;2
УФО;Ямало-Ненецкий автономный округ;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
УФО;Ямало-Ненецкий автономный округ;8;15;4;6;1;11;0;0;0;1;4;0;6;0;15;14;1;0;5;8
УФО;Ямало-Ненецкий автономный округ;9;10;2;5;1;7;0;0;0;1;4;0;2;0;15;14;1;0;3;6
УФО;Ямало-Ненецкий автономный округ;10;0;0;0;0;4;0;0;0;0;0;0;4;0;0;0;0;0;0;0
УФО;Ямало-Ненецкий автономный округ;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
УФО;Ямало-Ненецкий автономный округ;12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
УФО;Ямало-Ненецкий автономный округ;13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ЦФО;Белгородская область;3;78;7;11;1;46;0;9;1;2;20;11;3;0;35;7;3;0;5;75
ЦФО;Белгородская область;4;62;6;10;1;46;0;9;1;2;20;11;3;0;31;6;3;0;3;37
ЦФО;Белгородская область;5;50;2;7;1;45;0;9;1;2;20;11;2;0;23;5;2;0;0;14
ЦФО;Белгородская область;6;14;1;2;1;15;0;2;0;2;6;4;1;0;7;0;0;0;3;12
ЦФО;Белгородская область;7;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ЦФО;Белгородская область;8;53;6;8;1;44;0;9;0;1;20;11;3;0;8;1;2;0;0;29
ЦФО;Белгородская область;9;42;2;6;1;40;0;9;0;1;18;10;2;0;7;1;2;0;0;9
ЦФО;Белгородская область;10;11;1;1;0;14;0;2;0;1;6;4;1;0;4;0;0;0;0;6
ЦФО;Белгородская область;11;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ЦФО;Белгородская область;12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ЦФО;Белгородская область;13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ЦФО;Брянская область;3;82;24;30;3;181;1;7;0;3;8;44;118;0;69;54;13;0;13;57
ЦФО;Брянская область;4;55;20;18;2;127;1;7;0;3;8;39;69;0;62;47;13;0;0;17
ЦФО;Брянская область;5;40;15;15;2;86;1;7;0;2;6;25;45;0;59;45;13;0;0;12
ЦФО;Брянская область;6;5;0;0;0;2;1;0;0;0;0;1;0;0;4;3;0;0;0;6
ЦФО;Брянская область;7;4;1;2;0;46;0;3;0;2;4;13;24;0;5;5;0;0;0;0
ЦФО;Брянская область;8;23;8;9;0;33;1;3;0;0;4;11;14;0;42;35;6;0;0;11
ЦФО;Брянская область;9;18;5;8;0;24;1;2;0;0;4;8;9;0;34;27;6;0;0;7
ЦФО;Брянская область;10;3;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;4
ЦФО;Брянская область;11;0;0;0;0;8;0;1;0;0;0;3;4;0;3;3;0;0;0;0
ЦФО;Брянская область;12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ЦФО;Брянская область;13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ЦФО;Владимирская область;3;27;9;13;0;53;0;8;0;2;12;14;17;0;20;11;3;48;0;16
ЦФО;Владимирская область;4;15;5;8;0;41;0;7;0;2;9;12;11;0;13;6;1;23;0;1
ЦФО;Владимирская область;5;8;2;4;0;25;0;3;0;2;3;7;10;0;12;5;1;0;0;0
ЦФО;Владимирская область;6;0;0;0;0;2;0;0;0;0;2;0;0;0;1;1;0;0;0;1
ЦФО;Владимирская область;7;0;0;0;0;9;0;2;0;0;2;3;2;0;0;0;0;0;0;0
ЦФО;Владимирская область;8;12;3;6;0;14;0;1;0;1;2;3;7;0;11;4;1;7;0;0
ЦФО;Владимирская область;9;5;1;2;0;8;0;0;0;1;2;2;3;0;7;1;0;0;0;0
ЦФО;Владимирская область;10;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0
ЦФО;Владимирская область;11;0;0;0;0;4;0;1;0;0;0;1;2;0;0;0;0;0;0;0
ЦФО;Владимирская область;12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ЦФО;Владимирская область;13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ЦФО;Воронежская область;3;106;21;33;2;368;6;32;0;63;189;17;27;34;111;94;6;9;36;173
ЦФО;Воронежская область;4;61;15;22;1;344;6;30;0;60;184;15;16;33;81;54;4;6;11;113
ЦФО;Воронежская область;5;39;9;13;0;267;3;23;0;47;141;13;15;25;78;51;4;4;0;7
ЦФО;Воронежская область;6;14;3;4;0;137;5;14;0;23;74;8;1;12;1;1;0;1;8;54
ЦФО;Воронежская область;7;0;0;0;0;9;0;0;0;0;9;0;0;0;20;4;1;0;0;4
ЦФО;Воронежская область;8;32;7;12;1;181;5;14;0;42;86;4;7;23;37;26;4;4;0;70
ЦФО;Воронежская область;9;17;5;7;0;109;2;14;0;24;48;2;7;12;27;19;3;1;0;3
ЦФО;Воронежская область;10;5;0;1;0;42;2;0;0;13;20;2;0;5;1;1;0;0;0;19
ЦФО;Воронежская область;11;0;0;0;0;7;0;0;0;0;7;0;0;0;10;4;1;0;0;4
ЦФО;Воронежская область;12;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0
ЦФО;Воронежская область;13;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0
ЦФО;Ивановская область;3;41;7;22;0;98;2;12;1;8;38;0;28;9;48;13;10;0;16;50
ЦФО;Ивановская область;4;26;5;16;0;94;2;12;1;8;38;0;24;9;24;13;9;0;10;22
ЦФО;Ивановская область;5;22;5;13;0;78;0;10;1;8;30;0;24;5;20;13;5;0;9;9
ЦФО;Ивановская область;6;1;0;0;0;7;0;2;1;0;4;0;0;0;0;0;0;0;0;2
ЦФО;Ивановская область;7;1;0;1;0;0;0;0;0;0;0;0;0;0;8;4;3;0;1;1
ЦФО;Ивановская область;8;7;0;3;0;52;1;11;1;7;24;0;3;5;8;4;1;0;0;5
ЦФО;Ивановская область;9;5;0;3;0;24;0;4;1;3;12;0;3;1;2;0;0;0;0;2
ЦФО;Ивановская область;10;0;0;0;0;5;0;2;1;0;2;0;0;0;0;0;0;0;0;2
ЦФО;Ивановская область;11;0;0;0;0;0;0;0;0;0;0;0;0;0;4;4;0;0;0;0
ЦФО;Ивановская область;12;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;0;0;0;0
ЦФО;Ивановская область;13;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;0;0;0;0
ЦФО;Калужская область;3;178;22;39;32;124;0;12;1;18;15;17;61;0;71;14;6;5;59;247
ЦФО;Калужская область;4;135;17;25;30;56;0;3;1;13;6;1;32;0;27;8;4;2;8;41
ЦФО;Калужская область;5;86;10;17;30;19;0;3;1;1;0;1;13;0;23;4;4;0;0;31
ЦФО;Калужская область;6;8;1;0;0;2;0;0;1;0;0;0;1;0;6;1;0;0;0;0
ЦФО;Калужская область;7;4;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ЦФО;Калужская область;8;54;7;12;0;21;0;2;0;4;1;1;13;0;8;2;3;0;4;4
ЦФО;Калужская область;9;27;6;9;0;14;0;2;0;0;0;1;11;0;8;2;3;0;0;0
ЦФО;Калужская область;10;5;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0
ЦФО;Калужская область;11;4;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ЦФО;Калужская область;12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ЦФО;Калужская область;13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ЦФО;Костромская область;3;88;15;27;0;83;6;7;2;0;6;3;59;0;110;94;1;0;3;57
ЦФО;Костромская область;4;73;10;21;0;66;6;4;2;0;6;3;45;0;88;80;1;0;1;11
ЦФО;Костромская область;5;63;9;17;0;38;6;4;0;0;6;3;19;0;65;62;1;0;1;5
ЦФО;Костромская область;6;4;0;1;0;0;0;0;0;0;0;0;0;0;14;10;0;0;0;1
ЦФО;Костромская область;7;11;0;3;0;4;0;0;0;0;0;0;4;0;7;7;0;0;0;3
ЦФО;Костромская область;8;42;4;6;0;26;4;2;2;0;2;1;15;0;45;39;1;0;0;3
ЦФО;Костромская область;9;36;3;3;0;24;4;2;0;0;2;1;15;0;41;38;1;0;0;3
ЦФО;Костромская область;10;2;0;1;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0
ЦФО;Костромская область;11;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0
ЦФО;Костромская область;12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ЦФО;Костромская область;13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ЦФО;Курская область;3;122;23;36;1;876;13;83;2;89;317;63;131;178;107;71;5;15;46;245
ЦФО;Курская область;4;61;15;30;0;840;13;82;2;88;315;57;105;178;94;67;0;4;16;52
ЦФО;Курская область;5;46;8;25;0;832;13;81;2;88;315;57;98;178;91;66;0;0;7;33
ЦФО;Курская область;6;17;5;8;0;723;13;75;2;81;292;45;37;178;14;13;0;4;10;8
ЦФО;Курская область;7;6;0;3;0;107;1;1;0;6;8;45;46;0;2;0;0;0;0;3
ЦФО;Курская область;8;34;10;14;0;625;10;66;2;78;257;42;52;118;32;27;0;2;2;18
ЦФО;Курская область;9;22;4;10;0;284;7;20;1;43;104;23;42;44;23;19;0;0;2;12
ЦФО;Курская область;10;12;5;6;0;394;8;50;2;50;178;19;13;74;8;8;0;2;1;0
ЦФО;Курская область;11;3;0;1;0;30;1;0;0;4;5;0;20;0;1;0;0;0;0;3
ЦФО;Курская область;12;0;0;0;0;6;1;0;0;2;3;0;0;0;0;0;0;0;0;0
ЦФО;Курская область;13;0;0;0;0;6;1;0;0;2;3;0;0;0;0;0;0;0;0;0
ЦФО;Липецкая область;3;71;17;34;1;397;1;37;7;25;149;65;89;24;94;69;25;3;19;131
ЦФО;Липецкая область;4;56;15;29;1;375;0;37;7;25;148;62;72;24;87;66;21;2;16;76
ЦФО;Липецкая область;5;41;9;22;1;180;0;11;0;4;77;32;54;2;69;54;15;0;0;16
ЦФО;Липецкая область;6;19;6;10;0;269;0;28;7;24;130;51;5;24;27;27;0;2;16;60
ЦФО;Липецкая область;7;9;1;3;0;9;0;0;0;0;0;0;9;0;35;29;6;0;0;0
ЦФО;Липецкая область;8;23;5;9;0;306;0;33;7;25;145;59;13;24;45;38;4;0;1;6
ЦФО;Липецкая область;9;13;4;5;0;93;0;7;0;1;43;27;13;2;37;34;0;0;0;0
ЦФО;Липецкая область;10;9;1;4;0;0;0;0;0;0;0;0;0;0;3;3;0;0;1;4
ЦФО;Липецкая область;11;0;0;0;0;0;0;0;0;0;0;0;0;0;8;4;4;0;0;0
ЦФО;Липецкая область;12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ЦФО;Липецкая область;13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ЦФО;Москва;3;1167;158;312;23;4072;57;339;26;949;1429;529;403;340;542;387;57;589;604;1920
ЦФО;Москва;4;548;103;173;14;3017;41;250;12;732;1126;366;257;233;299;210;36;213;101;484
ЦФО;Москва;5;267;50;95;6;2281;34;217;5;555;863;269;191;147;226;166;26;38;14;158
ЦФО;Москва;6;200;35;53;5;823;16;75;5;237;291;115;69;15;92;71;3;63;47;201
ЦФО;Москва;7;37;4;7;3;69;2;2;0;29;18;6;12;0;12;8;3;21;11;5
ЦФО;Москва;8;310;55;91;13;1426;22;130;9;343;550;161;114;97;168;110;23;91;54;187
ЦФО;Москва;9;122;16;37;6;927;12;90;4;239;360;97;63;62;110;66;9;3;4;59
ЦФО;Москва;10;64;16;19;4;330;8;28;4;92;125;40;29;4;41;33;3;30;22;71
ЦФО;Москва;11;24;2;7;3;44;1;0;0;15;12;5;11;0;6;3;3;8;10;5
ЦФО;Москва;12;21;2;5;3;19;1;0;0;8;7;0;3;0;6;3;3;8;10;0
ЦФО;Москва;13;5;1;4;0;7;0;0;0;0;5;0;2;0;0;0;0;5;0;0
ЦФО;Московская область;3;459;116;207;25;581;6;71;4;44;113;77;266;0;479;263;145;113;132;442
ЦФО;Московская область;4;260;69;108;18;367;5;49;4;32;95;54;128;0;334;200;74;34;22;153
ЦФО;Московская область;5;160;36;73;13;249;5;31;3;25;79;43;63;0;270;160;63;33;1;76
ЦФО;Московская область;6;45;13;15;7;106;4;14;3;7;23;10;45;0;53;42;7;2;2;23
ЦФО;Московская область;7;9;1;4;2;36;0;5;0;4;5;5;17;0;33;11;4;1;0;2
ЦФО;Московская область;8;160;39;70;13;259;5;31;1;27;87;31;77;0;179;128;17;6;15;81
ЦФО;Московская область;9;98;20;48;9;170;4;20;1;21;73;26;25;0;123;84;14;6;0;46
ЦФО;Московская область;10;20;7;7;4;86;3;7;1;6;19;7;43;0;40;33;4;0;1;11
ЦФО;Московская область;11;8;1;4;2;29;0;5;0;4;5;5;10;0;15;10;3;0;0;2
ЦФО;Московская область;12;1;0;1;0;3;0;0;0;0;2;1;0;0;0;0;0;0;0;1
ЦФО;Московская область;13;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
ЦФО;Орловская область;3;52;10;13;25;37;1;0;0;0;12;4;20;0;5;2;0;0;2;53
ЦФО;Орловская область;4;41;7;6;25;36;1;0;0;0;12;4;19;0;2;2;0;0;0;43
ЦФО;Орловская область;5;34;3;5;25;34;1;0;0;0;12;3;18;0;1;1;0;0;0;1
ЦФО;Орловская область;6;5;1;0;2;4;1;0;0;0;3;0;0;0;0;0;0;0;0;2
ЦФО;Орловская область;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ЦФО;Орловская область;8;24;3;4;12;23;1;0;0;0;5;2;15;0;0;0;0;0;0;3
ЦФО;Орловская область;9;17;2;3;10;21;1;0;0;0;5;1;14;0;0;0;0;0;0;1
