FO_name;Subj_Name;Col_num;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37
СКФО;Чеченская Республика;7;2761;156;21;2266;258;230;28;0;0;0;0;0;0;2008;1438;126;106;0;338;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;339
СКФО;Чеченская Республика;8;2375;0;0;2060;258;230;28;0;0;0;0;0;0;1802;1438;46;0;0;318;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;315
СКФО;Чеченская Республика;9;386;156;21;206;0;0;0;0;0;0;0;0;0;206;0;80;106;0;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;24
СКФО;Чеченская Республика;10;1671;75;0;628;46;28;18;0;0;0;0;0;0;582;196;385;0;0;1;0;0;0;9;0;59;0;122;0;0;0;0;0;0;0;0;0;778
СКФО;Чеченская Республика;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
СКФО;Чеченская Республика;12;376;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;376
СКФО;Чеченская Республика;13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
СКФО;Чеченская Республика;14;1295;75;0;628;46;28;18;0;0;0;0;0;0;582;196;385;0;0;1;0;0;0;9;0;59;0;122;0;0;0;0;0;0;0;0;0;402
СКФО;Чеченская Республика;15;1049;20;0;627;46;28;18;0;0;0;0;0;0;581;196;385;0;0;0;0;0;0;9;0;59;0;0;0;0;0;0;0;0;0;0;0;334
СКФО;Чеченская Республика;16;246;55;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;122;0;0;0;0;0;0;0;0;0;68
СФО;Алтайский край;3;30933;20442;2478;6505;738;99;271;94;0;252;3;13;6;5737;641;1790;793;96;2121;27;231;38;222;101;895;0;288;233;1065;274;791;527;416;47;61;3;989
СФО;Алтайский край;4;4559;3020;560;1342;65;0;0;22;0;43;0;0;0;1270;0;52;182;0;1031;5;0;0;0;0;197;0;0;0;0;0;0;0;0;0;0;0;0
СФО;Алтайский край;5;3554;891;145;1585;1;0;0;1;0;0;0;0;0;1584;475;1084;8;0;0;0;17;0;188;81;303;0;177;131;357;68;289;0;0;0;0;0;53
СФО;Алтайский край;6;526;39;0;92;76;30;46;0;0;0;0;0;0;16;3;4;0;0;0;0;9;0;0;0;340;0;55;48;0;0;0;0;0;0;0;0;0
СФО;Алтайский край;7;22294;16492;1773;3486;596;69;225;71;0;209;3;13;6;2867;163;650;603;96;1090;22;205;38;34;20;55;0;56;54;708;206;502;527;416;47;61;3;936
СФО;Алтайский край;8;9277;5065;289;2053;191;18;43;37;0;84;0;4;5;1862;151;513;369;0;626;22;151;30;10;2;18;0;0;0;708;206;502;516;410;42;61;3;907
СФО;Алтайский край;9;13017;11427;1484;1433;405;51;182;34;0;125;3;9;1;1005;12;137;234;96;464;0;54;8;24;18;37;0;56;54;0;0;0;11;6;5;0;0;29
СФО;Алтайский край;10;6733;4096;307;836;156;5;83;8;0;40;3;13;4;674;91;234;80;0;167;2;92;8;59;7;89;19;337;257;399;32;367;490;355;126;9;0;408
СФО;Алтайский край;11;627;500;38;15;2;0;0;0;0;2;0;0;0;13;0;0;0;0;11;2;0;0;0;0;0;17;50;50;45;0;0;0;0;0;0;0;0
СФО;Алтайский край;12;326;85;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;1;33;0;200;121;0;0;0;0;0;0;0;0;0
СФО;Алтайский край;13;105;48;22;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22;0;35;34;0;0;0;0;0;0;0;0;0
СФО;Алтайский край;14;5675;3463;244;821;154;5;83;8;0;38;3;13;4;661;91;234;80;0;156;0;92;8;51;6;34;2;52;52;354;32;367;490;355;126;9;0;408
СФО;Алтайский край;15;2780;869;46;624;120;5;58;5;0;37;3;9;3;504;89;175;35;0;111;0;89;5;43;6;3;0;0;0;354;32;367;490;355;126;9;0;397
СФО;Алтайский край;16;2895;2594;198;197;34;0;25;3;0;1;0;4;1;157;2;59;45;0;45;0;3;3;8;0;31;2;52;52;0;0;0;0;0;0;0;0;11
СФО;Иркутская область;3;81200;30606;3847;39863;3457;684;1753;90;1;731;33;160;5;35571;4595;18093;1945;0;9284;295;1331;28;2582;355;430;0;134;113;1252;247;1005;1394;1370;10;14;0;4939
СФО;Иркутская область;4;25615;4817;736;19134;1598;311;506;65;1;617;19;75;4;17188;1233;6533;1296;0;7594;85;431;16;1442;101;14;0;6;5;24;12;12;22;20;2;0;0;156
СФО;Иркутская область;5;9547;2000;5;5623;268;29;228;2;0;4;0;5;0;5267;677;4221;228;0;46;28;65;2;836;237;214;0;87;84;0;0;0;2;2;0;0;0;785
СФО;Иркутская область;6;3124;374;6;2449;423;39;382;0;0;0;2;0;0;2014;140;1847;3;0;2;0;19;3;5;0;185;0;6;6;1;0;1;0;0;0;0;0;104
СФО;Иркутская область;7;42914;23415;3100;12657;1168;305;637;23;0;110;12;80;1;11102;2545;5492;418;0;1642;182;816;7;299;17;17;0;35;18;1227;235;992;1370;1348;8;14;0;3894
СФО;Иркутская область;8;18822;3794;285;9564;845;266;487;3;0;6;7;76;0;8668;2293;4725;244;0;454;153;792;7;92;1;8;0;0;0;873;235;342;1003;981;8;14;0;3488
СФО;Иркутская область;9;24092;19621;2815;3093;323;39;150;20;0;104;5;4;1;2434;252;767;174;0;1188;29;24;0;207;16;9;0;35;18;354;0;650;367;367;0;0;0;406
СФО;Иркутская область;10;6055;2497;221;1336;119;20;72;2;0;3;3;12;7;1203;314;269;170;0;126;38;206;80;85;78;21;1;189;185;213;0;213;562;557;5;0;0;1151
СФО;Иркутская область;11;432;137;33;109;27;4;16;0;0;0;1;6;0;82;8;39;0;0;0;6;28;1;54;54;3;0;97;97;1;0;1;19;19;0;0;0;12
СФО;Иркутская область;12;117;34;11;1;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;24;24;0;0;58;58;0;0;0;0;0;0;0;0;0
СФО;Иркутская область;13;73;7;0;45;31;0;24;0;0;0;0;0;7;14;0;13;0;0;0;0;0;1;0;0;4;0;17;13;0;0;0;0;0;0;0;0;0
СФО;Иркутская область;14;5433;2319;177;1181;60;16;32;2;0;2;2;6;0;1107;306;217;170;0;126;32;178;78;7;0;14;1;17;17;212;0;212;543;538;5;0;0;1139
СФО;Иркутская область;15;4015;1168;80;981;58;16;30;2;0;2;2;6;0;909;306;205;43;0;93;12;173;77;3;0;11;0;17;17;195;0;195;541;537;4;0;0;1099
СФО;Иркутская область;16;1418;1151;97;200;2;0;2;0;0;0;0;0;0;198;0;12;127;0;33;20;5;1;4;0;3;1;0;0;17;0;17;2;1;1;0;0;40
СФО;Кемеровская область;3;64065;40966;3114;20684;1747;260;991;260;1;138;7;90;0;18602;5056;8503;1513;0;1934;56;1526;14;227;19;320;0;467;393;658;212;446;555;545;8;2;0;188
СФО;Кемеровская область;4;11957;7622;903;3815;171;0;170;0;0;1;0;0;0;3472;1102;2068;0;0;151;1;150;0;66;10;0;0;0;0;0;0;0;454;454;0;0;0;0
СФО;Кемеровская область;5;7822;6253;73;1176;171;16;43;86;0;0;4;22;0;1005;77;303;493;0;5;23;90;14;0;0;100;0;293;259;0;0;0;0;0;0;0;0;0
СФО;Кемеровская область;6;3028;24;0;2862;67;0;27;0;0;0;0;40;0;2795;572;1267;0;0;300;0;656;0;0;0;94;0;48;48;0;0;0;0;0;0;0;0;0
СФО;Кемеровская область;7;41258;27067;2138;12831;1338;244;751;174;1;137;3;28;0;11330;3305;4865;1020;0;1478;32;630;0;161;9;126;0;126;86;658;212;446;101;91;8;2;0;188
СФО;Кемеровская область;8;12066;4996;208;6015;446;118;264;18;0;23;1;22;0;5507;1552;2119;323;0;1248;5;260;0;54;0;51;0;12;0;655;209;446;99;91;8;0;0;184
СФО;Кемеровская область;9;29192;22071;1930;6816;892;126;487;156;1;114;2;6;0;5823;1753;2746;697;0;230;27;370;0;107;9;75;0;114;86;3;3;0;2;0;0;2;0;4
СФО;Кемеровская область;10;7038;4374;368;972;142;6;64;7;2;54;1;7;1;750;142;173;146;4;188;15;82;0;18;1;103;0;280;280;473;1;472;348;286;60;2;0;470
СФО;Кемеровская область;11;618;597;0;8;2;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;13;0;0;0;0;0;0;0;0;0;0;0;0;0;0
СФО;Кемеровская область;12;646;447;9;5;2;0;0;0;0;0;0;2;0;3;0;0;0;0;0;0;3;0;3;1;1;0;65;65;125;0;125;0;0;0;0;0;0
СФО;Кемеровская область;13;311;0;0;134;34;0;0;0;0;34;0;0;0;100;0;0;0;0;100;0;0;0;0;0;0;0;177;177;0;0;0;0;0;0;0;0;0
СФО;Кемеровская область;14;5463;3330;359;825;104;6;64;7;2;18;1;5;1;647;142;173;146;4;88;15;79;0;2;0;102;0;38;38;348;1;347;348;286;60;2;0;470
СФО;Кемеровская область;15;3723;1770;82;670;72;6;43;7;2;7;1;5;1;557;142;152;134;4;56;14;55;0;2;0;89;0;27;27;347;0;347;348;286;60;2;0;470
СФО;Кемеровская область;16;1740;1560;277;155;32;0;21;0;0;11;0;0;0;90;0;21;12;0;32;1;24;0;0;0;13;0;11;11;1;1;0;0;0;0;0;0;0
СФО;Красноярский край;3;95804;55961;16479;34057;4289;1611;2079;239;0;178;23;159;0;27455;3513;12397;2653;0;6911;97;1846;38;926;154;1444;1;511;331;1192;0;1192;374;248;39;87;0;1338
СФО;Красноярский край;4;10904;3942;65;6147;72;0;0;0;0;72;0;0;0;5854;0;1;173;0;5619;7;54;0;143;0;0;0;123;123;0;0;0;90;68;17;5;0;459
СФО;Красноярский край;5;23183;4644;0;16605;1445;219;1107;84;0;0;0;35;0;15159;2732;10945;966;0;0;0;516;0;472;97;1321;0;141;118;0;0;0;0;0;0;0;0;0
СФО;Красноярский край;6;800;554;143;221;17;0;0;0;0;0;0;17;0;204;0;0;90;0;0;3;111;0;4;0;21;0;0;0;0;0;0;0;0;0;0;0;0
СФО;Красноярский край;7;60917;46821;16271;11084;2755;1392;972;155;0;106;23;107;0;6238;781;1451;1424;0;1292;87;1165;38;307;57;102;1;247;90;1192;0;1192;284;180;22;82;0;879
СФО;Красноярский край;8;10924;4939;332;3547;236;34;40;21;0;60;0;81;0;3268;578;812;401;0;594;1;876;6;156;12;60;0;0;0;1184;0;1175;266;173;11;82;0;772
СФО;Красноярский край;9;49993;41882;15939;7537;2519;1358;932;134;0;46;23;26;0;2970;203;639;1023;0;698;86;289;32;151;45;42;1;247;90;8;0;17;18;7;11;0;0;107
СФО;Красноярский край;10;10135;6281;706;2029;209;50;85;31;1;13;5;20;4;1669;262;506;350;0;213;9;86;243;58;12;48;2;475;403;333;12;321;533;353;44;136;0;376
СФО;Красноярский край;11;695;566;67;10;1;0;0;0;0;1;0;0;0;9;0;0;0;0;9;0;0;0;22;0;6;0;91;91;0;0;0;0;0;0;0;0;0
СФО;Красноярский край;12;436;314;0;48;0;0;0;0;0;0;0;0;0;48;0;48;0;0;0;0;0;0;19;8;20;0;35;29;0;0;0;0;0;0;0;0;0
СФО;Красноярский край;13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
СФО;Красноярский край;14;9004;5401;639;1971;208;50;85;31;1;12;5;20;4;1612;262;458;350;0;204;9;86;243;17;4;22;2;349;283;333;12;321;533;353;44;136;0;376
СФО;Красноярский край;15;4643;2089;119;1534;121;44;33;17;1;8;2;13;3;1377;235;395;277;0;168;6;79;217;6;1;10;0;0;0;333;12;321;533;353;44;136;0;138
СФО;Красноярский край;16;4361;3312;520;437;87;6;52;14;0;4;3;7;1;235;27;63;73;0;36;3;7;26;11;3;12;2;349;283;0;0;0;0;0;0;0;0;238
СФО;Новосибирская область;3;152725;99060;18358;41421;3356;695;1434;265;0;480;221;257;4;36654;9002;14453;1541;1;9841;339;1473;4;3077;743;2695;25;450;445;964;244;720;1495;905;458;70;62;3538
СФО;Новосибирская область;4;12172;5368;873;4471;569;5;175;147;0;117;0;125;0;3500;17;687;61;0;2625;2;108;0;1126;143;0;0;0;0;1;1;0;1042;697;284;0;61;164
СФО;Новосибирская область;5;8132;2633;11;2193;80;2;55;21;0;0;1;1;0;2113;85;1623;215;0;73;10;107;0;1417;310;738;25;31;29;135;0;135;0;0;0;0;0;960
СФО;Новосибирская область;6;11118;1353;383;9120;765;109;521;21;0;46;7;61;0;8325;1832;5796;95;0;1;48;553;0;87;38;496;0;0;0;0;0;0;14;0;0;14;0;48
СФО;Новосибирская область;7;121303;89706;17091;25637;1942;579;683;76;0;317;213;70;4;22716;7068;6347;1170;1;7142;279;705;4;447;252;1461;0;419;416;828;243;585;439;208;174;56;1;2366
СФО;Новосибирская область;8;21918;9031;735;10036;405;163;120;25;0;92;3;2;0;9459;2776;2762;381;1;3170;17;352;0;16;6;129;0;350;350;828;243;585;382;206;159;16;1;1146
СФО;Новосибирская область;9;99385;80675;16356;15601;1537;416;563;51;0;225;210;68;4;13257;4292;3585;789;0;3972;262;353;4;431;246;1332;0;69;66;0;0;0;57;2;15;40;0;1220
СФО;Новосибирская область;10;21631;11492;1107;3906;550;132;170;7;0;120;104;17;0;3178;1293;1093;119;1;538;26;108;0;2346;108;520;115;988;933;565;105;460;397;223;154;20;0;1302
СФО;Новосибирская область;11;597;320;60;68;6;3;3;0;0;0;0;0;0;62;2;1;0;0;59;0;0;0;209;66;0;0;0;0;0;0;0;0;0;0;0;0;0
СФО;Новосибирская область;12;3506;525;10;15;5;0;0;0;0;5;0;0;0;10;0;0;0;0;0;0;10;0;1934;1;1;115;816;794;0;0;0;0;0;0;0;0;100
СФО;Новосибирская область;13;282;93;0;162;22;1;20;0;0;0;0;1;0;137;46;77;0;0;1;1;12;0;0;0;1;0;25;0;0;0;0;1;0;0;1;0;0
СФО;Новосибирская область;14;17246;10554;1037;3661;517;128;147;7;0;115;104;16;0;2969;1245;1015;119;1;478;25;86;0;203;41;518;0;147;139;565;105;460;396;223;154;19;0;1202
СФО;Новосибирская область;15;6202;2603;243;1733;154;25;68;4;0;49;4;4;0;1556;790;609;33;1;51;17;55;0;41;1;33;0;1;0;565;105;460;373;223;131;19;0;853
СФО;Новосибирская область;16;11044;7951;794;1928;363;103;79;3;0;66;100;12;0;1413;455;406;86;0;427;8;31;0;162;40;485;0;146;139;0;0;0;23;0;23;0;0;349
СФО;Омская область;3;96984;58078;6285;31993;2540;651;1353;224;18;241;6;47;0;27167;5132;14464;1358;3;4595;177;1438;0;971;179;1043;0;418;361;951;187;764;687;445;199;40;3;2843
СФО;Омская область;4;6399;3570;115;2310;20;0;0;2;0;16;1;1;0;2290;3;2;49;0;2222;12;2;0;366;9;88;0;23;2;9;0;9;8;8;0;0;0;25
СФО;Омская область;5;14298;7272;813;4912;251;23;90;126;2;1;0;9;0;4604;678;2920;756;3;22;0;225;0;384;116;411;0;69;67;0;0;1;30;30;0;0;0;1220
СФО;Омская область;6;1584;592;73;210;24;10;7;2;1;4;0;0;0;182;81;95;4;0;2;0;0;0;85;30;368;0;85;52;0;0;0;0;0;0;0;0;244
СФО;Омская область;7;74703;46644;5284;24561;2245;618;1256;94;15;220;5;37;0;20091;4370;11447;549;0;2349;165;1211;0;136;24;176;0;241;240;942;187;754;649;407;199;40;3;1354
СФО;Омская область;8;28032;12691;868;13370;1627;467;980;34;13;116;0;17;0;10958;2559;5710;315;0;1395;76;903;0;19;0;53;0;0;0;938;187;750;553;395;117;40;1;408
СФО;Омская область;9;46671;33953;4416;11191;618;151;276;60;2;104;5;20;0;9133;1811;5737;234;0;954;89;308;0;117;24;123;0;241;240;4;0;4;96;12;82;0;2;946
СФО;Омская область;10;26174;12601;1616;6060;735;159;456;8;0;81;3;28;0;5288;1415;3059;263;0;195;75;269;12;133;20;30;7;1599;1591;278;0;278;252;161;87;4;0;5214
СФО;Омская область;11;472;392;64;18;0;0;0;0;0;0;0;0;0;18;0;1;0;0;17;0;0;0;51;6;0;7;4;4;0;0;0;0;0;0;0;0;0
СФО;Омская область;12;996;763;4;32;1;1;0;0;0;0;0;0;0;31;0;31;0;0;0;0;0;0;28;0;0;0;173;166;0;0;0;0;0;0;0;0;0
СФО;Омская область;13;1513;17;0;174;62;22;19;1;0;0;1;19;0;112;37;40;13;0;12;3;7;0;3;0;4;0;1313;1312;0;0;0;2;2;0;0;0;0
СФО;Омская область;14;23193;11429;1548;5836;672;136;437;7;0;81;2;9;0;5127;1378;2987;250;0;166;72;262;12;51;14;26;0;109;109;278;0;278;250;159;87;4;0;5214
СФО;Омская область;15;9757;2906;296;5472;452;51;306;4;0;80;2;9;0;5011;1360;2946;235;0;147;65;249;9;43;10;23;0;85;85;278;0;278;234;159;71;4;0;716
СФО;Омская область;16;13436;8523;1252;364;220;85;131;3;0;1;0;0;0;116;18;41;15;0;19;7;13;3;8;4;3;0;24;24;0;0;0;16;0;16;0;0;4498
СФО;Республика Алтай;3;6500;1408;372;3909;214;57;149;1;0;0;5;2;0;3680;320;2329;567;2;417;41;4;0;462;86;458;0;153;138;58;0;58;47;38;9;0;0;5
СФО;Республика Алтай;4;91;52;52;28;28;0;28;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11;1;0;0;0;0;0;0;0;0;0;0;0;0;0
СФО;Республика Алтай;5;2148;903;314;416;1;0;1;0;0;0;0;0;0;415;0;73;318;0;21;3;0;0;315;76;361;0;153;138;0;0;0;0;0;0;0;0;0
СФО;Республика Алтай;6;1336;0;0;1334;63;42;21;0;0;0;0;0;0;1271;205;1066;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0
СФО;Республика Алтай;7;2925;453;6;2131;122;15;99;1;0;0;5;2;0;1994;115;1190;249;2;396;38;4;0;136;9;95;0;0;0;58;0;58;47;38;9;0;0;5
СФО;Республика Алтай;8;1533;57;0;1349;103;6;91;0;0;0;5;1;0;1246;109;698;77;0;321;38;3;0;7;0;12;0;0;0;56;0;56;47;38;9;0;0;5
СФО;Республика Алтай;9;1392;396;6;782;19;9;8;1;0;0;0;1;0;748;6;492;172;2;75;0;1;0;129;9;83;0;0;0;2;0;2;0;0;0;0;0;0
СФО;Республика Алтай;10;1196;309;8;399;31;0;31;0;0;0;0;0;0;363;88;225;43;0;6;0;1;0;12;8;5;0;7;0;433;0;433;27;27;0;0;0;4
СФО;Республика Алтай;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
СФО;Республика Алтай;12;124;115;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;3;3;0;0;0;0;0;0;0;0;0;0;0;0
СФО;Республика Алтай;13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
СФО;Республика Алтай;14;1072;194;7;399;31;0;31;0;0;0;0;0;0;363;88;225;43;0;6;0;1;0;6;5;2;0;7;0;433;0;433;27;27;0;0;0;4
СФО;Республика Алтай;15;899;67;3;367;30;0;30;0;0;0;0;0;0;335;88;224;17;0;6;0;0;0;0;0;1;0;0;0;433;0;433;27;27;0;0;0;4
СФО;Республика Алтай;16;173;127;4;32;1;0;1;0;0;0;0;0;0;28;0;1;26;0;0;0;1;0;6;5;1;0;7;0;0;0;0;0;0;0;0;0;0
СФО;Республика Тыва;3;11962;2251;83;7943;456;78;217;6;0;152;1;2;0;7379;1120;5389;259;0;507;6;98;0;48;24;116;0;267;44;805;267;538;483;483;0;0;0;49
СФО;Республика Тыва;4;278;0;0;60;6;0;6;0;0;0;0;0;0;54;0;54;0;0;0;0;0;0;10;7;0;0;208;6;0;0;0;0;0;0;0;0;0
СФО;Республика Тыва;5;3145;242;0;2607;11;0;11;0;0;0;0;0;0;2596;205;2375;0;0;12;4;0;0;23;13;97;0;27;6;127;84;43;0;0;0;0;0;22
СФО;Республика Тыва;6;593;92;4;491;3;0;2;0;0;0;1;0;0;488;2;350;133;0;1;2;0;0;0;0;10;0;0;0;0;0;0;0;0;0;0;0;0
СФО;Республика Тыва;7;7946;1917;79;4785;436;78;198;6;0;152;0;2;0;4241;913;2610;126;0;494;0;98;0;15;4;9;0;32;32;678;183;495;483;483;0;0;0;27
СФО;Республика Тыва;8;7518;1651;8;4682;429;75;196;4;0;152;0;2;0;4215;909;2595;121;0;494;0;96;0;15;4;9;0;0;0;678;183;495;483;483;0;0;0;0
СФО;Республика Тыва;9;428;266;71;103;7;3;2;2;0;0;0;0;0;26;4;15;5;0;0;0;2;0;0;0;0;0;32;32;0;0;0;0;0;0;0;0;27
СФО;Республика Тыва;10;1564;785;12;304;20;0;14;1;0;5;0;0;0;189;43;69;37;0;20;0;20;0;9;0;2;9;187;187;188;163;25;14;13;1;0;0;66
СФО;Республика Тыва;11;67;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;61;61;0;0;0;0;0;0;0;0;0
СФО;Республика Тыва;12;108;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;46;46;62;62;0;0;0;0;0;0;0
СФО;Республика Тыва;13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
СФО;Республика Тыва;14;1389;785;12;304;20;0;14;1;0;5;0;0;0;189;43;69;37;0;20;0;20;0;9;0;2;3;80;80;126;101;25;14;13;1;0;0;66
СФО;Республика Тыва;15;1102;589;12;296;20;0;14;1;0;5;0;0;0;185;41;68;36;0;20;0;20;0;9;0;2;0;0;0;126;101;25;14;13;1;0;0;66
СФО;Республика Тыва;16;287;196;0;8;0;0;0;0;0;0;0;0;0;4;2;1;1;0;0;0;0;0;0;0;0;3;80;80;0;0;0;0;0;0;0;0;0
СФО;Республика Хакасия;3;21035;14203;1052;5932;489;214;198;7;0;31;0;33;6;5290;1265;2673;336;0;556;22;438;0;85;6;10;0;124;123;202;114;88;26;26;0;0;0;453
СФО;Республика Хакасия;4;1735;1735;30;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
СФО;Республика Хакасия;5;3294;0;0;3205;195;50;126;1;0;0;0;18;0;3010;749;1989;118;0;0;16;138;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;89
СФО;Республика Хакасия;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
СФО;Республика Хакасия;7;16006;12468;1022;2727;294;164;72;6;0;31;0;15;6;2280;516;684;218;0;556;6;300;0;85;6;10;0;124;123;202;114;88;26;26;0;0;0;364
СФО;Республика Хакасия;8;2984;1711;70;810;44;20;20;0;0;0;0;4;0;747;107;453;75;0;4;2;106;0;0;0;1;0;1;0;202;114;88;26;26;0;0;0;233
СФО;Республика Хакасия;9;13022;10757;952;1917;250;144;52;6;0;31;0;11;6;1533;409;231;143;0;552;4;194;0;85;6;9;0;123;123;0;0;0;0;0;0;0;0;131
СФО;Республика Хакасия;10;2296;1651;27;290;35;12;14;2;0;1;0;6;0;243;87;85;20;0;10;2;39;0;14;1;14;0;16;16;116;104;12;39;32;0;7;0;156
СФО;Республика Хакасия;11;211;211;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
СФО;Республика Хакасия;12;8;0;0;2;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;2;0;0;1;1;0;0;5;5;0;0;0;0;0;0;0;0;0
СФО;Республика Хакасия;13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
СФО;Республика Хакасия;14;2077;1440;27;288;35;12;14;2;0;1;0;6;0;241;87;85;20;0;10;0;39;0;13;0;14;0;11;11;116;104;12;39;32;0;7;0;156
СФО;Республика Хакасия;15;1404;831;9;254;26;11;8;2;0;0;0;5;0;218;87;73;18;0;6;0;34;0;4;0;10;0;0;0;116;104;12;39;32;0;7;0;150
СФО;Республика Хакасия;16;673;609;18;34;9;1;6;0;0;1;0;1;0;23;0;12;2;0;4;0;5;0;9;0;4;0;11;11;0;0;0;0;0;0;0;0;6
СФО;Томская область;3;33044;17888;1230;12001;582;55;153;151;0;217;2;4;0;11386;895;2811;1425;0;5955;37;263;0;955;86;140;0;120;84;751;21;730;710;279;153;76;202;479
СФО;Томская область;4;10746;5661;348;3831;126;0;24;7;0;94;1;0;0;3705;0;38;80;0;3574;13;0;0;706;14;35;0;0;0;30;0;30;216;2;19;16;179;267
СФО;Томская область;5;1173;0;0;1023;127;0;0;127;0;0;0;0;0;896;0;0;890;0;0;0;6;0;49;49;0;0;83;52;18;0;18;0;0;0;0;0;0
СФО;Томская область;6;1968;1760;0;208;8;0;0;0;0;8;0;0;0;200;0;0;109;0;91;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
СФО;Томская область;7;19157;10467;882;6939;321;55;129;17;0;115;1;4;0;6585;895;2773;346;0;2290;24;257;0;200;23;105;0;37;32;703;21;682;494;277;134;60;23;212
СФО;Томская область;8;6134;1816;60;3109;42;0;19;3;0;20;0;0;0;3050;394;1250;79;0;1200;14;113;0;25;8;0;0;3;3;697;21;676;448;271;119;49;9;36
СФО;Томская область;9;13023;8651;822;3830;279;55;110;14;0;95;1;4;0;3535;501;1523;267;0;1090;10;144;0;175;15;105;0;34;29;6;0;6;46;6;15;11;14;176
СФО;Томская область;10;3086;1599;77;614;30;2;11;9;0;6;1;1;0;555;116;100;72;0;219;2;46;0;26;14;7;0;314;277;164;0;164;271;164;14;79;14;91
СФО;Томская область;11;435;348;27;81;0;0;0;0;0;0;0;0;0;81;0;0;2;0;79;0;0;0;5;3;0;0;1;1;0;0;0;0;0;0;0;0;0
СФО;Томская область;12;297;0;0;39;2;0;0;2;0;0;0;0;0;37;0;0;37;0;0;0;0;0;11;11;0;0;247;212;0;0;0;0;0;0;0;0;0
СФО;Томская область;13;223;194;0;27;0;0;0;0;0;0;0;0;0;27;0;0;0;0;27;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;2;0
СФО;Томская область;14;2131;1057;50;467;28;2;11;7;0;6;1;1;0;410;116;100;33;0;113;2;46;0;10;0;7;0;66;64;164;0;164;269;164;14;79;12;91
СФО;Томская область;15;1608;727;17;372;9;0;6;0;0;3;0;0;0;335;87;93;10;0;98;2;45;0;9;0;5;0;0;0;164;0;164;242;158;13;59;12;89
СФО;Томская область;16;523;330;33;95;19;2;5;7;0;3;1;1;0;75;29;7;23;0;15;0;1;0;1;0;2;0;66;64;0;0;0;27;6;1;20;0;2
УФО;Курганская область;3;31274;17211;5115;10713;1151;447;524;74;0;15;17;74;0;9267;2310;5235;975;0;234;164;349;0;588;59;1037;0;213;211;680;31;649;18;13;5;0;0;814
УФО;Курганская область;4;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20;20;0;0;0;0;0;0;0;0;0
